"","run_id","date","time","model","albert einstein","brian greene","david j wineland","edward witten","frank wilczek","leon lederman","leon m lederman","lisa randall","marie curie","murray gell mann","neil degrasse tyson","niels bohr","richard feynman","richard p feynman","sean carroll","sheldon glashow","stephen hawking","steven weinberg","vera rubin"
"568","l3_70_top5_1214_00","2024-12-14","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"569","l3_70_top5_1214_00","2024-12-14","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"570","l3_70_top5_1214_00","2024-12-14","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"571","l3_70_top5_1214_16","2024-12-14","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"572","l3_70_top5_1214_16","2024-12-14","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"573","l3_70_top5_1214_16","2024-12-14","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"574","l3_70_top5_1214_16","2024-12-14","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"575","l3_70_top5_1214_16","2024-12-14","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"576","l3_70_top5_1215_00","2024-12-15","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"577","l3_70_top5_1215_00","2024-12-15","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"578","l3_70_top5_1215_00","2024-12-15","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"579","l3_70_top5_1215_00","2024-12-15","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"580","l3_70_top5_1215_00","2024-12-15","00:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"581","l3_70_top5_1215_08","2024-12-15","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"582","l3_70_top5_1215_08","2024-12-15","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"583","l3_70_top5_1215_08","2024-12-15","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"584","l3_70_top5_1215_08","2024-12-15","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"585","l3_70_top5_1215_08","2024-12-15","08:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"586","l3_70_top5_1215_16","2024-12-15","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"587","l3_70_top5_1215_16","2024-12-15","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"588","l3_70_top5_1215_16","2024-12-15","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"589","l3_70_top5_1215_16","2024-12-15","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"590","l3_70_top5_1215_16","2024-12-15","16:00","llama3-70b",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
"591","l3_70_top5_1214_08","2024-12-14","08:00","llama3-70b",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"592","l3_70_top5_1214_08","2024-12-14","08:00","llama3-70b",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"593","l3_70_top5_1214_08","2024-12-14","08:00","llama3-70b",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"594","l3_70_top5_1214_08","2024-12-14","08:00","llama3-70b",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
"595","l3_70_top5_1214_08","2024-12-14","08:00","llama3-70b",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
