"","id_author_oa","longest_name","works_count","aps_years_of_activity","two_year_mean_citedness","h_index","aps_h_index","ethnicity","gender"
"728",5086729098,"Michael Van Leeuwen",910,"[2004.0, 2012.0]",4.41880341880342,117,3,"White","Male"
"729",5023708186,"Eduardo Rodrigues",1352,"[2010.0, 2016.0]",4.40948275862069,100,3,"Unknown","Male"
"730",5064966494,"Kevin Michael Huffenberger",396,"[1999.0, 2013.0]",4.4,129,3,"White","Male"
"731",5009850088,"Mirko Planinic",920,"[1998.0, 2006.0]",4.31932773109244,145,3,"White","Male"
"732",5075230689,"Robert Victor Kowalewski",3106,"[1984.0, 2004.0]",4.21245421245421,178,3,"Asian","Male"
"733",5062459935,"Kai‐Feng Chen",2260,"[2011.0, 2020.0]",3.98507462686567,96,3,"Asian","Unknown"
"734",5103282590,"Andrzej Rybicki",825,"[2007.0, 2020.0]",3.98333333333333,130,3,"White","Male"
"735",5043639644,"Vincent Tisserand",2297,"[2010.0, 2015.0]",3.96035242290749,128,3,"White","Male"
"736",5006398227,"M. ‐H. Grondin J. A. Hinton",910,"[2000.0, 2018.0]",3.91428571428571,115,3,"White","Unknown"
"737",5090022758,"David Nathan Brown",1046,"[1967.0, 1971.0]",3.80952380952381,88,3,"White","Male"
"738",5081375505,"Eric A. Charles",808,"[1983.0, 2019.0]",3.75,113,3,"Black or African American","Male"
"739",5051696115,"Jonathan Mark Cooper",845,"[2006.0, 2018.0]",3.62264150943396,93,3,"Asian","Male"
"740",5003005300,"Nadrian. C. Seeman",500,"[2009.0, 2013.0]",3.59259259259259,92,3,"Asian","Unknown"
"741",5049752928,"Sunil V. Somalwar",1315,"[1984.0, 2012.0]",3.55897435897436,99,3,"Asian","Male"
"742",5101694733,"Michael H. L. S. Wang",1523,"[1997.0, 2007.0]",3.55681818181818,146,3,"Asian","Male"
"743",5075173973,"Tejinder Singh Virdee",896,"[1978.0, 1978.0]",3.38562091503268,90,3,"Asian","Unknown"
"744",5102921213,"Michael Pohl",1798,"[2006.0, 2013.0]",3.26086956521739,124,3,"White","Male"
"745",5015755346,"Markus Roth",1406,"[1976.0, 2020.0]",3.20183486238532,117,3,"White","Male"
"746",5040299274,"Giacomo Vito Margagliotti",813,"[1996.0, 2002.0]",3.07333333333333,130,3,"White","Male"
"747",5055710645,"Jon Michael Kleinberg",679,"[2001.0, 2009.0]",2.91549295774648,120,3,"White","Male"
"748",5018729714,"N. Nose‐Togawa",698,"[1987.0, 2007.0]",2.85207100591716,99,3,"Asian","Unknown"
"749",5071071264,"Roy Anthony Briere",1506,"[1989.0, 1995.0]",2.83408071748879,88,3,"Black or African American","Male"
"750",5048359632,"Allessandro de Angelis",1158,"[1989.0, 2013.0]",2.30188679245283,116,3,"White","Unknown"
"751",5083154228,"Scott D. Tremaine",386,"[1979.0, 2019.0]",1.6,88,3,"White","Male"
"752",5091206510,"Daniel Barna",208,"[2006.0, 2020.0]",1.53333333333333,92,3,"White","Male"
"753",5106524305,"Simona Murgia",421,"[2006.0, 2019.0]",1.33333333333333,113,3,"White","Female"
"754",5008268532,"Christina Markert",585,"[2016.0, 2019.0]",1.31192660550459,99,3,"White","Female"
"755",5031459453,"Rodolphe Clérac",1646,"[2001.0, 2017.0]",0.43609022556391,91,3,"Black or African American","Male"
"756",5105986137,"Persis S. Drell",303,"[1984.0, 1988.0]",0,106,3,"Asian","Unknown"
"757",5019781777,"Jean‐François Cardoso",439,"[2008.0, 2020.0]",115,135,2,"Hispanic or Latino","Unknown"
"758",5045208440,"John Andrew Peacock",658,"[2009.0, 2016.0]",51.7,116,2,"Asian","Male"
"759",5031650189,"Lawrence Kent Gibbons",961,"[1988.0, 1989.0]",47.375,121,2,"White","Male"
"760",5017158718,"Adam Guy Riess",719,"[2012.0, 2016.0]",37.3392857142857,100,2,"White","Male"
"761",5028596003,"Dr Sarah Amalia Teichmann FMedSci FRS",594,"[2006.0, 2007.0]",27.4903846153846,122,2,"Asian","Unknown"
"762",5102883945,"Terry Graham McRae",205,"[2009.0, 2018.0]",25.8787878787879,91,2,"Black or African American","Male"
"763",5045098023,"Paolo Giromini",1329,"[2002.0, 2006.0]",24.5714285714286,143,2,"White","Male"
"764",5010628239,"Flavia Vetrano",461,"[2001.0, 2001.0]",20.48,95,2,"Hispanic or Latino","Female"
"765",5100327261,"Qing‐Hua Zhang",609,"[2006.0, 2020.0]",19.2549019607843,108,2,"Asian","Unknown"
"766",5041438145,"Gabriela Gonzalez",287,"[1990.0, 1998.0]",19.2,88,2,"Hispanic or Latino","Female"
"767",5068104135,"Michael Edward Zucker",408,"[1998.0, 2020.0]",18.6727272727273,104,2,"Asian","Male"
"768",5102316824,"David Charles Bailey",593,"[1991.0, 2005.0]",18,104,2,"Black or African American","Male"
"769",5042091349,"Carl Darius Blair",281,"[2015.0, 2019.0]",16.1666666666667,99,2,"Black or African American","Male"
"770",5036021645,"Edward J. Daw",393,"[1998.0, 2001.0]",14.72,104,2,"White","Male"
"771",5004193106,"Jean‐Paul Kneib",1049,"[2007.0, 2016.0]",14.5818181818182,114,2,"White","Unknown"
"772",5101663104,"James E. Brau",1133,"[1978.0, 1978.0]",14.4691358024691,134,2,"White","Male"
"773",5102915302,"Giorgio Bellettini",971,"[1976.0, 1980.0]",14.3888888888889,95,2,"White","Male"
"774",5074758070,"Joshua. R. Smith",571,"[2007.0, 2019.0]",12.9651162790698,107,2,"Black or African American","Unknown"
"775",5026032813,"Francesco Piacentini",596,"[2009.0, 2016.0]",12.9056603773585,130,2,"White","Male"
"776",5106524362,"Christoph Grab",2207,"[1984.0, 1991.0]",12.1488372093023,127,2,"White","Male"
"777",5087170178,"Joel Richard Brownstein",346,"[1990.0, 1990.0]",11.734375,96,2,"White","Male"
"778",5086556132,"Tomasz Skwarnicki",1518,"[2018.0, 2020.0]",11.2142857142857,100,2,"White","Male"
"779",5055636814,"Eusebio Sanchez Alvaro",1088,"[2000.0, 2009.0]",10.7692307692308,93,2,"Hispanic or Latino","Male"
"780",5106314426,"Maciej R. Górski",2112,"[2017.0, 2020.0]",10.6764705882353,140,2,"White","Male"
"781",5056487766,"Marta Felcini",1834,"[1988.0, 2012.0]",10.2863636363636,175,2,"Hispanic or Latino","Female"
"782",5053336827,"Yuri S. Gershtein",2450,"[2008.0, 2020.0]",10.0862745098039,148,2,"White","Male"
"783",5083099738,"José María Diego",698,"[2018.0, 2020.0]",9.42424242424242,125,2,"Asian","Male"
"784",5106227074,"Ирина Владимировна Москаленко",653,"[1999.0, 2018.0]",9.38709677419355,120,2,"White","Unknown"
"785",5071531775,"Troy A. Porter",403,"[2017.0, 2018.0]",9.03333333333333,113,2,"White","Male"
"786",5082763569,"Shantanu Desai",757,"[2008.0, 2018.0]",8.97241379310345,97,2,"Asian","Unknown"
"787",5078810774,"Thomas Francisco Jaramillo",515,"[2007.0, 2014.0]",8.94285714285714,102,2,"Hispanic or Latino","Male"
"788",5000408967,"David Philip Kirkby",1194,"[2003.0, 2018.0]",8.71428571428571,104,2,"Unknown","Male"
"789",5050464614,"Fabio Gargano",494,"[2018.0, 2020.0]",8.5,113,2,"Hispanic or Latino","Male"
"790",5050974465,"Paul Thomas Baker",445,"[2013.0, 2015.0]",7.96153846153846,98,2,"White","Male"
"791",5035152859,"Reisaburo Tanaka",1837,"[1983.0, 2006.0]",7.58823529411765,139,2,"Asian","Unknown"
"792",5089579507,"A. Morselli. J. F. Ormes",1086,"[1999.0, 2016.0]",7.55102040816327,123,2,"White","Unknown"
"793",5032341791,"Regina Marie Caputo",742,"[2016.0, 2019.0]",7.425,123,2,"Asian","Female"
"794",5107251665,"Roger John Barlow",2813,"[1979.0, 2014.0]",7.02054794520548,163,2,"Asian","Male"
"795",5106322311,"Oliver L. Buchmueller",295,"[2010.0, 2015.0]",7,156,2,"White","Male"
"796",5107248637,"Michele Livan",1579,"[1978.0, 2018.0]",6.91304347826087,141,2,"White","Female"
"797",5106974091,"Jose Humberto Ocariz",2606,"[2011.0, 2015.0]",6.82634730538922,183,2,"Hispanic or Latino","Male"
"798",5100650613,"Lev V. Dudko",2058,"[1999.0, 2018.0]",6.69512195121951,148,2,"White","Male"
"799",5027733353,"María Teresa Dova",696,"[1986.0, 1999.0]",6.38983050847458,96,2,"Hispanic or Latino","Female"
"800",5077493578,"William James Sutherland",1376,"[1995.0, 1999.0]",6.32183908045977,144,2,"White","Male"
"801",5072718922,"Teresa T. Montaruli",921,"[2007.0, 2008.0]",6.31395348837209,94,2,"Asian","Female"
"802",5032994273,"Claudio Alatorre Frenk",953,"[2014.0, 2017.0]",6.18181818181818,141,2,"Hispanic or Latino","Male"
"803",5105698482,"Gerjan J Bobbink",1125,"[1980.0, 1981.0]",6.08139534883721,121,2,"Black or African American","Male"
"804",5101561868,"Trọng Nhân Nguyễn",950,"[2007.0, 2020.0]",5.9906103286385,117,2,"Asian","Unknown"
"805",5089675278,"Mario Nicola Mazziottai",663,"[2002.0, 2020.0]",5.98630136986301,119,2,"Hispanic or Latino","Male"
"806",5091898546,"Christopher Martin Dobson",1057,"[2006.0, 2016.0]",5.96875,157,2,"Black or African American","Male"
"807",5090657067,"Leon Ong Chua",1002,"[1984.0, 1998.0]",5.62222222222222,123,2,"Asian","Male"
"808",5045524357,"G. W. Sullivan",589,"[2014.0, 2014.0]",5.56179775280899,96,2,"White","Unknown"
"809",5042342307,"J. William Gary",1666,"[1994.0, 2000.0]",5.45901639344262,96,2,"Black or African American","Unknown"
"810",5091840306,"Hermann Kolanoski",1760,"[1980.0, 1980.0]",5.27338129496403,151,2,"White","Male"
"811",5002177924,"Barry Blumenfeld",2563,"[1989.0, 1992.0]",5.265625,148,2,"White","Male"
"812",5020562473,"Joss Bland Bland‐Hawthorn",1418,"[2013.0, 2016.0]",5.23387096774194,121,2,"Black or African American","Male"
"813",5102814208,"Julia Becker‐Tjus",699,"[2012.0, 2014.0]",5.21176470588235,107,2,"Hispanic or Latino","Female"
"814",5006752603,"Pao‐Ti Chang",3064,"[1967.0, 2019.0]",5.19354838709677,184,2,"Asian","Unknown"
"815",5016990122,"Dante Amidei",1514,"[2014.0, 2015.0]",5.05555555555556,115,2,"White","Male"
"816",5100338802,"HENG LI XINDONG WU",1754,"[2011.0, 2020.0]",4.81818181818182,99,2,"Asian","Unknown"
"817",5046737002,"Marcella Bona",2526,"[2006.0, 2007.0]",4.76515151515152,165,2,"White","Female"
"818",5041298200,"Ralf Matthias Ulrich",2102,"[2011.0, 2020.0]",4.76206896551724,142,2,"White","Male"
"819",5090311900,"S. P. K. Tavernier",1890,"[1968.0, 1979.0]",4.73412698412698,138,2,"Black or African American","Unknown"
"820",5032049136,"Reinhard Genzel",1337,"[2010.0, 2016.0]",4.72549019607843,130,2,"White","Male"
"821",5064072134,"George Oscar Alverson",2539,"[1979.0, 1985.0]",4.66929133858268,142,2,"Asian","Male"
"822",5067048409,"Moe Z. Win",667,"[2007.0, 2020.0]",4.61904761904762,88,2,"Asian","Female"
"823",5060897635,"Guennadi V. Borissov",2195,"[2013.0, 2016.0]",4.40234375,146,2,"White","Unknown"
"824",5064796112,"Rachik Soualah",1531,"[2014.0, 2016.0]",4.39607843137255,130,2,"White","Unknown"
"825",5011925943,"Michael Begel",2071,"[1999.0, 2000.0]",4.35907335907336,149,2,"White","Male"
"826",5063457780,"B. Jain K. Kuijken",550,"[1994.0, 1995.0]",4.34883720930233,88,2,"Asian","Unknown"
"827",5025769557,"Hok Chuen Tom Cheng",1315,"[1994.0, 2014.0]",4.29803921568627,130,2,"Asian","Unknown"
"828",5054182550,"M Cobal‐Grassmann",1894,"[2005.0, 2020.0]",4.2834008097166,140,2,"White","Unknown"
"829",5047631632,"Frederic Deliot",1768,"[2012.0, 2018.0]",4.26070038910506,145,2,"Unknown","Male"
"830",5019003392,"Lluı́s Garrido",1369,"[1976.0, 1986.0]",3.99024390243902,113,2,"Hispanic or Latino","Unknown"
"831",5102845224,"Gianmaria Collazuol",791,"[2014.0, 2016.0]",3.96491228070175,95,2,"Hispanic or Latino","Male"
"832",5000028915,"Alberto F.S. Santoro",2092,"[1984.0, 1997.0]",3.9004329004329,126,2,"Hispanic or Latino","Male"
"833",5003615928,"Paola R. Sala",456,"[1994.0, 2020.0]",3.63414634146341,96,2,"Hispanic or Latino","Female"
"834",5012673180,"Alessandro Calcaterra",1763,"[1988.0, 1990.0]",3.47647058823529,96,2,"White","Male"
"835",5055386908,"Jonathan Loveday",338,"[2005.0, 2016.0]",3.45454545454545,94,2,"White","Male"
"836",5003073828,"Inkyoung Yoo",1033,"[2000.0, 2008.0]",3.24375,143,2,"Asian","Unknown"
"837",5106315690,"Evgeny P. Solodov",1096,"[1997.0, 2011.0]",3.23684210526316,100,2,"White","Male"
"838",5001882973,"Timothy. J. Pearson",711,"[2001.0, 2002.0]",3.13333333333333,115,2,"Black or African American","Unknown"
"839",5022824538,"J. P. Hauser",1363,"[1986.0, 1987.0]",3.09876543209877,112,2,"White","Unknown"
"840",5078113367,"Olivier P. Forni",851,"[2006.0, 2008.0]",2.94117647058824,111,2,"White","Male"
"841",5051026292,"Luigi Danese",541,"[1983.0, 1984.0]",2.88888888888889,111,2,"White","Male"
"842",5037652790,"Tommaso Dorigo",1641,"[2002.0, 2005.0]",2.88888888888889,116,2,"White","Male"
"843",5057579026,"Pushpalatha C. Bhat",1444,"[1998.0, 2000.0]",2.82080924855491,104,2,"Asian","Unknown"
"844",5079095070,"Ranga Ram Chary",486,"[2007.0, 2011.0]",2.72727272727273,94,2,"Asian","Male"
"845",5003307854,"Michael Batty Batty",633,"[1998.0, 2015.0]",2.67307692307692,91,2,"White","Male"
"846",5040529929,"Scott J. Shenker",575,"[1982.0, 1985.0]",2.58333333333333,149,2,"White","Male"
"847",5080294318,"John M. Yelton",1126,"[2003.0, 2012.0]",2.57777777777778,96,2,"White","Male"
"848",5082920659,"Gabor Istvan Veres",1246,"[2001.0, 2013.0]",2.2760736196319,112,2,"Hispanic or Latino","Unknown"
"849",5073798742,"Kiyoshi Tanida",1069,"[2002.0, 2020.0]",2.02797202797203,110,2,"Asian","Male"
"850",5024749444,"Minoru Yoshida Minoru Yoshida",1917,"[1993.0, 1994.0]",1.97101449275362,114,2,"Asian","Male"
"851",5076841126,"Frederic Jean Ronga",775,"[1982.0, 2013.0]",1.5,123,2,"Asian","Male"
"852",5102873170,"Isabel Dominguez Jimenez",240,"[2012.0, 2016.0]",1.42553191489362,88,2,"Hispanic or Latino","Female"
"853",5037191458,"M S Alam Mohammad Shah Alam",1055,"[1978.0, 1980.0]",1.25,108,2,"Asian","Unknown"
"854",5105407916,"Jens O. Ludwig",743,"[1981.0, 1985.0]",1,92,2,"White","Male"
"855",5036080001,"Reoland J. M. Nolte",995,"[1993.0, 1996.0]",0.612903225806452,98,2,"Asian","Unknown"
"856",5059584176,"István E. Csabai",1057,"[1991.0, 2009.0]",0.237179487179487,97,2,"White","Male"
"857",5042028392,"Vera G. Lüth",732,"[1978.0, 2007.0]",0,89,2,"White","Female"
"858",5031531684,"Christopher N Booth",609,"[1979.0, 2014.0]",0,99,2,"Black or African American","Male"
"859",5030308731,"Jon Brinkmann",311,"[2005.0, 2005.0]",0,137,2,"White","Male"
"860",5107503193,"J. E. Mcenery",360,"[1998.0, 1999.0]",0,101,2,"White","Unknown"
"861",5106286021,"D. Carlsmith",341,"[1985.0, 1986.0]",0,91,2,"White","Unknown"
"862",5105787807,"Pawel Bielewicz",277,"[2011.0, 2011.0]",172.5,137,1,"White","Male"
"863",5047869058,"Franz Elsner□",256,"[2014.0, 2015.0]",50.2941176470588,98,1,"White","Male"
"864",5071423709,"Blanton Michael R.",469,"[2005.0, 2005.0]",47.9090909090909,110,1,"White","Unknown"
"865",5060303062,"Luc M Demortier",1473,"[2010.0, 2011.0]",34.6,141,1,"White","Male"
"866",5011543287,"Mark Andrew Thomson",1233,"[1992.0, 1992.0]",33.5454545454545,136,1,"Asian","Male"
"867",5108334812,"Moritz Brinkmann",245,"[2020.0, 2020.0]",25.8529411764706,90,1,"White","Male"
"868",5002195232,"Fausto Acernese",514,"[2006.0, 2006.0]",25.2727272727273,92,1,"Hispanic or Latino","Male"
"869",5019534535,"Sijbrand J. de Jong",1068,"[2010.0, 2010.0]",23.4428571428571,93,1,"Asian","Unknown"
"870",5052826567,"Srdjan Djurovic",663,"[1991.0, 2011.0]",22.7040816326531,89,1,"White","Unknown"
"871",5071946813,"D. J. Suson",204,"[1988.0, 1988.0]",21.7,97,1,"Asian","Unknown"
"872",5062546146,"David Rushing Dewhurst",433,"[2015.0, 2016.0]",21.5272727272727,88,1,"Black or African American","Male"
"873",5034169456,"Shubham Singh Karki",261,"[2017.0, 2017.0]",21.2068965517241,88,1,"Asian","Unknown"
"874",5105085154,"Hsin Cynthia Chiang",348,"[1997.0, 1997.0]",21.1052631578947,116,1,"Asian","Unisex"
"875",5079732098,"Gareth S. Cabourn Davies",268,"[2020.0, 2020.0]",20.4150943396226,92,1,"Black or African American","Male"
"876",5049550458,"Huolin. L. Xin",437,"[2012.0, 2017.0]",20.3478260869565,91,1,"Asian","Unknown"
"877",5041860747,"Fabrizio Barone",747,"[1991.0, 2006.0]",18.7142857142857,103,1,"Hispanic or Latino","Male"
"878",5081504089,"Meng Danny Gu",379,"[2012.0, 2012.0]",18.4024390243902,88,1,"Asian","Unisex"
"879",5008481255,"Scott Frederic Anderson",552,"[2005.0, 2005.0]",18,89,1,"Black or African American","Male"
"880",5034178430,"A. A. Moiseev",319,"[1998.0, 1998.0]",17.7692307692308,88,1,"Asian","Unknown"
"881",5002408549,"Krzysztof Piotrzkowski",1585,"[2001.0, 2001.0]",17.6585365853659,147,1,"White","Male"
"882",5058388217,"François Bondu",509,"[1997.0, 1997.0]",17.4032258064516,100,1,"Asian","Male"
"883",5089223699,"Samuel James Cooper",298,"[1991.0, 1991.0]",17.0657894736842,91,1,"Black or African American","Male"
"884",5024965857,"Gianluca Maria Guidi",482,"[2001.0, 2019.0]",16.9242424242424,116,1,"Hispanic or Latino","Male"
"885",5067911459,"Pierluigi De Bernardis",862,"[2009.0, 2009.0]",16.7627118644068,133,1,"White","Male"
"886",5020555377,"Fabrice Matichard",364,"[2020.0, 2020.0]",16.7014925373134,103,1,"Black or African American","Male"
"887",5046277232,"David M. Coward",532,"[2014.0, 2014.0]",16.640625,108,1,"White","Male"
"888",5032742544,"Riccardo Bassiri",371,"[2016.0, 2020.0]",15.7462686567164,102,1,"Black or African American","Male"
"889",5039994226,"Carlo Burigana",719,"[2020.0, 2020.0]",15.2631578947368,128,1,"Asian","Male"
"890",5034442699,"Kendall D. Ackley",359,"[2016.0, 2016.0]",15.2168674698795,91,1,"White","Unisex"
"891",5042780546,"Silvia Masi",726,"[2009.0, 2009.0]",15.0243902439024,111,1,"Hispanic or Latino","Female"
"892",5054292749,"Keith Bechtol",482,"[2015.0, 2015.0]",14.5245901639344,108,1,"White","Male"
"893",5052333339,"Wen‐Sheng Yan",444,"[2003.0, 2019.0]",13.3253012048193,88,1,"Asian","Unknown"
"894",5105975793,"Jonathon P. Coleman",971,"[2016.0, 2016.0]",12.2173913043478,109,1,"White","Male"
"895",5061987369,"Ronaldo Bellazzini",668,"[2017.0, 2017.0]",12.1272727272727,110,1,"Hispanic or Latino","Male"
"896",5022988172,"Claudia Maraston",417,"[2014.0, 2014.0]",12.0384615384615,88,1,"Black or African American","Female"
"897",5100386557,"M.B.A. W. Ray Kim",619,"[2001.0, 2001.0]",12.0333333333333,101,1,"Asian","Unknown"
"898",5087073240,"Gianluca Polenta",647,"[2009.0, 2009.0]",12.0147058823529,127,1,"Hispanic or Latino","Male"
"899",5008915976,"D. P. Hall Schneider",1285,"[2006.0, 2006.0]",11.2876712328767,158,1,"White","Unknown"
"900",5079302356,"Maria Elena Monzani",386,"[2009.0, 2009.0]",11.0606060606061,120,1,"Hispanic or Latino","Female"
"901",5072508597,"Alice Kust Harding",895,"[1995.0, 1995.0]",11.0555555555556,104,1,"White","Female"
"902",5040669754,"Richard G. Wunderink",560,"[2014.0, 2014.0]",10.8225806451613,93,1,"White","Male"
"903",5014768017,"Mathew Smith",821,"[2014.0, 2014.0]",10.7534246575342,99,1,"Unknown","Male"
"904",5036524287,"David W. Gerdes",849,"[1988.0, 2006.0]",10.5542168674699,97,1,"White","Male"
"905",5050180067,"Claudia Patrignani",2259,"[2001.0, 2001.0]",10.3377192982456,135,1,"Hispanic or Latino","Female"
"906",5061198082,"Enrico Franceschi",614,"[1969.0, 1969.0]",10.25,124,1,"Hispanic or Latino","Male"
"907",5072937674,"Juerg Andreas Beringer",2116,"[1996.0, 1996.0]",9.68379446640316,155,1,"White","Unknown"
"908",5027604773,"Elena Orlando",442,"[2019.0, 2019.0]",9.41935483870968,122,1,"Unknown","Female"
"909",5100660561,"O. L. Reimer",817,"[1996.0, 1996.0]",9.05454545454546,135,1,"White","Unknown"
"910",5089218397,"Marian Douspis",525,"[2002.0, 2003.0]",8.88059701492537,121,1,"Unknown","Male"
"911",5055696180,"Mircea Dinca",400,"[2016.0, 2016.0]",8.3768115942029,91,1,"White","Male"
"912",5015746708,"Guðlaugur. Jóhannesson",415,"[2018.0, 2018.0]",8.28125,110,1,"White","Unknown"
"913",5039905606,"Marc A. Suchard",653,"[2003.0, 2003.0]",8.12574850299401,100,1,"White","Male"
"914",5102849626,"Sinead Marie Farrington",2276,"[2012.0, 2012.0]",7.94444444444444,146,1,"Black or African American","Unknown"
"915",5108167627,"Anirban Saha",761,"[1979.0, 1979.0]",7.86111111111111,93,1,"Asian","Unknown"
"916",5100660562,"Anita Reimer",654,"[1986.0, 1986.0]",7.68333333333333,142,1,"Asian","Female"
"917",5075991130,"Kock Kiam Gan",1461,"[1988.0, 1989.0]",7.57894736842105,120,1,"Asian","Unknown"
"918",5015461690,"Francesco Loparco",485,"[2018.0, 2020.0]",7.48888888888889,114,1,"White","Male"
"919",5018814519,"Dai Sheng",1462,"[2015.0, 2017.0]",7.3961038961039,142,1,"Asian","Unisex"
"920",5079179983,"Gareth J. Barker",1243,"[1988.0, 1988.0]",7.32352941176471,126,1,"White","Male"
"921",5103052689,"Ryan Benton Patterson",259,"[2001.0, 2001.0]",7.30555555555556,90,1,"Black or African American","Male"
"922",5073425835,"Tomoaki Nakamura",1629,"[1986.0, 1986.0]",7.24390243902439,129,1,"Asian","Male"
"923",5101966612,"Thomas Madlener",588,"[2016.0, 2016.0]",7.13186813186813,93,1,"White","Male"
"924",5042236702,"Luis Roberto Flores‐Castillo",1804,"[2009.0, 2009.0]",7.08917197452229,143,1,"Hispanic or Latino","Male"
"925",5105274323,"Lucien Marcus Cremaldi",1400,"[2005.0, 2005.0]",7.05405405405405,113,1,"Asian","Male"
"926",5101576830,"José Julio Lozano Bahilo",870,"[2006.0, 2006.0]",7.05063291139241,137,1,"Hispanic or Latino","Male"
"927",5081952708,"Junji Haba",801,"[1987.0, 1987.0]",7,97,1,"Asian","Male"
"928",5107656264,"Davide Costanzo",1827,"[2014.0, 2014.0]",6.91304347826087,148,1,"White","Male"
"929",5088453908,"Kenneth. C. Freeman",1253,"[1995.0, 1995.0]",6.78723404255319,114,1,"Black or African American","Unknown"
"930",5100718848,"Chang‐Seong Moon",1983,"[2019.0, 2019.0]",6.66985645933014,136,1,"Asian","Unknown"
"931",5102947963,"Christine Kourkoumelis‐Petrakis",2090,"[1978.0, 1980.0]",6.63905325443787,145,1,"White","Female"
"932",5107346773,"Kerstin Tackmann",1189,"[2016.0, 2016.0]",6.49579831932773,107,1,"White","Female"
"933",5101976914,"Hyung Suk Seo",1160,"[2019.0, 2019.0]",6.46808510638298,128,1,"Asian","Unisex"
"934",5103533182,"Sergey Chekulaev",1378,"[1995.0, 1995.0]",6.38461538461539,130,1,"White","Male"
"935",5075058066,"Lily Asquith",1354,"[2019.0, 2019.0]",6.28930817610063,133,1,"Asian","Female"
"936",5107390071,"Joel Goldstein",2363,"[2001.0, 2001.0]",6.13942307692308,149,1,"White","Male"
"937",5036657757,"Erik Blaufuss",488,"[2019.0, 2019.0]",6.11688311688312,90,1,"White","Male"
"938",5107269576,"Patricia Rebello Teles",1421,"[2017.0, 2020.0]",6.06091370558376,101,1,"Asian","Female"
"939",5106322700,"Guenther Dissertori",2175,"[2010.0, 2010.0]",6.05445544554455,148,1,"White","Unknown"
"940",5107390047,"Maria Florencia Canelli",2496,"[2017.0, 2017.0]",6.02325581395349,148,1,"Hispanic or Latino","Female"
"941",5107678348,"Paul Kyberd",2608,"[1981.0, 1981.0]",5.98529411764706,146,1,"White","Male"
"942",5054355866,"Markus Ackermann",786,"[2017.0, 2017.0]",5.97540983606557,134,1,"White","Male"
"943",5000747773,"Ryan Joseph Foley",1297,"[2020.0, 2020.0]",5.9672131147541,112,1,"Asian","Male"
"944",5100649849,"Philip Shively Baringer",1452,"[1997.0, 1997.0]",5.92727272727273,96,1,"Hispanic or Latino","Male"
"945",5074447259,"José Feliciano Benitez",2078,"[1990.0, 2005.0]",5.88613861386139,157,1,"Hispanic or Latino","Male"
"946",5011641015,"Robert H. Lupton",425,"[2005.0, 2005.0]",5.875,132,1,"White","Male"
"947",5106316069,"Fergus F. Wilson",2285,"[2005.0, 2005.0]",5.86868686868687,145,1,"White","Male"
"948",5079379300,"Marcos Dracos",459,"[2013.0, 2013.0]",5.74545454545455,89,1,"Hispanic or Latino","Male"
"949",5106457549,"Ram Krishna Sharma",1569,"[1996.0, 1996.0]",5.66960352422907,132,1,"Asian","Male"
"950",5062665064,"Keith B Matthews",541,"[2017.0, 2017.0]",5.66666666666667,91,1,"Black or African American","Male"
"951",5019106560,"C. Cahillane",768,"[2003.0, 2003.0]",5.66473988439306,96,1,"Asian","Unknown"
"952",5100724250,"Alice L. Bean",2530,"[2006.0, 2006.0]",5.5253164556962,138,1,"White","Female"
"953",5034256135,"Angelo Di Canto",1222,"[2019.0, 2019.0]",5.37647058823529,104,1,"White","Male"
"954",5100747243,"Javier Mauricio Duarte",1978,"[2020.0, 2020.0]",5.34172661870504,142,1,"Hispanic or Latino","Male"
"955",5104993204,"Michael Glen Albrow",1579,"[1993.0, 1993.0]",5.30496453900709,106,1,"White","Male"
"956",5048689627,"Chang Kee Jung",511,"[1993.0, 2011.0]",5.21951219512195,95,1,"Asian","Unisex"
"957",5050812987,"David Paneque",588,"[2009.0, 2009.0]",5.07142857142857,107,1,"Hispanic or Latino","Male"
"958",5074276926,"Leszek Adamczyk",2054,"[2014.0, 2014.0]",5.03833865814696,140,1,"White","Male"
"959",5045427366,"Shaun M. Cole",463,"[2014.0, 2014.0]",4.89130434782609,91,1,"Black or African American","Male"
"960",5049263167,"David Charbonneau",673,"[1998.0, 1998.0]",4.86585365853659,97,1,"White","Male"
"961",5086937144,"Takahashi Hiromitsu",844,"[1998.0, 1998.0]",4.82608695652174,112,1,"Asian","Unknown"
"962",5100751779,"Jean‐Roch Vlimant",1156,"[2020.0, 2020.0]",4.82539682539683,94,1,"White","Unknown"
"963",5032910271,"Michael Abram Strauss",938,"[2004.0, 2004.0]",4.78723404255319,144,1,"White","Male"
"964",5100738225,"José Alfredo Martínez, Alfredo Martínez",1642,"[1982.0, 1989.0]",4.77835051546392,121,1,"Hispanic or Latino","Male"
"965",5037367640,"Tomas Lindén",1911,"[1996.0, 1996.0]",4.71936758893281,139,1,"Hispanic or Latino","Male"
"966",5058862798,"Segev Y. BenZvi",816,"[2006.0, 2019.0]",4.69268292682927,101,1,"White","Unknown"
"967",5080193181,"Marco Monteno",1297,"[1998.0, 1998.0]",4.66159695817491,141,1,"Asian","Male"
"968",5044371704,"Kenichi Hatakeyama",2244,"[2015.0, 2015.0]",4.61764705882353,116,1,"Asian","Male"
