"","id","id_author_oa","display_name","orcid.x","alternative_names","longest_name","last_name","first_name","ethnicity","gender","nobel_prize_likelihood","orcid.y","aps_works_count","aps_cited_by_count","aps_h_index","aps_i10_index","aps_e_index","aps_years_of_activity","aps_career_age","aps_citations_per_paper_age","career_age","citations_per_paper_age","cited_by_count","e_index","h_index","i10_index","max_year","min_year","two_year_mean_citedness","works_count","rr1_rank_publications","rr1_rank_publications_percentile","rr2_rank_citations","rr2_rank_citations_percentile","rr3_rank_h_index","rr3_rank_h_index_percentile","rr4_rank_i10_index","rr4_rank_i10_index_percentile","rr5_rank_e_index","rr5_rank_e_index_percentile","rr6_rank_citation_publication_age","rr6_rank_citation_publication_age_percentile","rr7_rank_mean_citedness_2yr","rr7_rank_mean_citedness_2yr_percentile"
"153",5102120590,5102120590,"Matt K. Petersen","","['Matt Petersen', 'Matt K. Petersen']","Matt K. Petersen","Petersen","Matt","White","Male",NA,"",2,3,2,0,0.954771252442219,"[2009.0, 2010.0]",2,0.75,2,32.9444444444444,1779,0.954771252442219,15,16,2010,2009,0,27,264191,45.0762143148196,131966,72.5651335101827,153543,68.0793826349447,178432,62.9050834490616,229100,52.3714585083116,48490,89.9193783107282,215401,55.2194124055117
"154",5109887033,5109887033,"Douglas A. Brown","","['Douglas Brown', 'Douglas A. Brown', 'D. A. Brown', 'Douglas Andrew. Brown', 'D. Brown']","Douglas Andrew. Brown","Brown","Douglas","White","Male",NA,"",2,1,1,0,0,"[1993.0, 1995.0]",3,0.166666666666667,3,14.0386473429952,2906,0,0,0,1995,1993,0,69,165217,65.6524161559379,92773,80.7131630811705,419232,12.8439623127905,402209,16.3829592608916,236550,50.8226405994029,127903,73.4098109818466,215401,55.2194124055117
"155",5008084210,5008084210,"L. E. McNeil","0000-0001-8926-9548","['L. E. McNeil', 'L. E. MCNEIL', 'L.E Mcneil', 'Laurie E. McNeil', 'Laurie McNeil', 'Laurie E Mcneil', 'L. Mcneil']","Laurie E. McNeil","McNeil","Laurie","White","Female",NA,"0000-0001-8926-9548",15,132,5,4,19.3452375883556,"[1983.0, 2009.0]",27,0.325925925925926,27,0.867521367521368,4263,18.8564542796802,29,59,2009,1983,1,182,66515,86.1720705512544,67083,86.053986179139,66422,86.1914047882381,72080,85.0151347575528,73479,84.7242896227121,421151,12.4450117668582,167772,65.1212443764397
"156",5007197576,5007197576,"James Hone","0000-0002-8084-3301","['James C. Hone', 'J. Hone', 'James Hone', 'James Curtis Hone', 'J. C. Hone', 'Jim Hone']","James Curtis Hone","Hone","James","White","Male",NA,"0000-0002-8084-3301",46,1784,16,23,97.1452797926442,"[1995.0, 2019.0]",25,1.55130434782609,25,5.13076120959333,123010,94.0833232442027,133,429,2019,1995,7.6,959,3192,99.3366069869359,209,99.9567578355634,923,99.8083207903337,3276,99.3191438051442,5335,98.8910879562256,247922,48.4584584168378,23687,95.0757985247769
"157",5050175985,5050175985,"Leo P. Kadanoff","","['Leo Kadanoff', 'Leo Philip Kadanoff', 'L. Kadanoff', 'L. P. Kadanoff', 'Leo. P. Kadanoff', 'L. P Kadanoff', 'Leo P. Kadanoff']","Leo Philip Kadanoff","Kadanoff","Leo","Asian","Male",NA,"",65,5610,38,55,281.122289228011,"[1959.0, 2014.0]",56,1.54120879120879,56,1.84244959244959,34358,253.708688638228,74,163,2014,1959,13,333,27242,94.3367317239487,5616,98.8326694552319,6895,98.5667717229508,19230,96.0023866348449,294,99.9390867587503,355544,26.0843804312574,9126,98.1029579303635
"158",5010267122,5010267122,"Leonid P. Pryadko","0000-0002-4990-0259","['L. P. Pryadko', 'Leonid Pryadko', 'Leonid P. Pryadko']","Leonid P. Pryadko","Pryadko","Leonid","White","Male",NA,"0000-0002-4990-0259",48,499,10,19,36.3314195753506,"[1994.0, 2020.0]",27,0.385030864197531,27,0.404221425726802,2030,36.3645041032617,21,42,2020,1994,1.5,186,64705,86.5483605398618,120789,74.8887761635884,107164,77.7213458292101,97886,79.6501958371101,34548,92.8178506981115,462793,3.78784728863313,146776,69.486208244285
"159",5031920964,5031920964,"L. Li","","['L. Li']","L. Li","Li","L.","Asian","Unknown",NA,"",0,0,0,0,0,"[]",0,0,1,74,74,0,1,1,2013,2013,0,1,450627,6.31709811813427,386934,19.5585557117078,377448,21.5306478840445,353075,26.5976732389213,236550,50.8226405994029,14212,97.045603851879,215401,55.2194124055117
"160",5112605571,5112605571,"R. C. Ashoori","","['R. Ashoori', 'R. C. Ashoori', 'Raymond Cameron Ashoori', 'Raymond C. Ashoori', 'Raymond Ashoori', 'R.C Ashoori']","Raymond Cameron Ashoori","Ashoori","Raymond","Asian","Male",NA,"",22,770,14,11,81.8698561221574,"[1990.0, 2019.0]",30,1.16666666666667,30,1.58946078431373,6485,65.0177222154224,0,0,2019,1990,4.33333333333333,136,92876,80.6917498939735,44382,90.773411058352,419232,12.8439623127905,402209,16.3829592608916,12914,97.3154515895653,369158,23.2540976108704,57217,88.1050784595811
"161",5052595788,5052595788,"S. Sachdev","0000-0002-0525-2317","['S. Sachdev', 'Surabhi Sachdev', 'S. S. Sachdev']","Surabhi Sachdev","Sachdev","Surabhi","Asian","Unknown",NA,"0000-0002-0525-2317",4,8,3,0,2.88585474677005,"[2020.0, 2020.0]",1,2,4,64.2042553191489,60352,8.88447086890733,76,141,2020,2017,16.7254901960784,235,47204,90.1867313081586,2202,99.5424230580526,6358,98.678411349405,24197,94.9697720638986,125890,73.828303659784,17873,96.2845001787897,6074,98.7374535354627
"162",5057166970,5057166970,"E. A. Kim","","['E. A. Kim']","E. A. Kim","Kim","E.","Asian","Unknown",NA,"",2,7,2,0,2.0939435600484,"[2012.0, 2012.0]",1,3.5,1,13,26,3.09132709468795,2,2,2012,2012,0,2,429658,10.6764488204036,435029,9.55984466084007,349268,27.3891295851247,324745,32.487339193201,189479,60.6084671484287,136871,71.5454084305589,215401,55.2194124055117
"163",5080605975,5080605975,"Andrew J. Millis","0000-0001-9413-6344","['A. J Millis', 'Andrew Millis', 'A. J. Millis', 'Andrew. J. Millis', 'A. Millis', 'Andrew John Millis', 'Andrew J. Millis']","Andrew John Millis","Millis","Andrew","Asian","Male",NA,"0000-0001-9413-6344",303,12252,33,213,203.037444010414,"[1984.0, 2020.0]",37,1.09285523146909,37,1.07410157410157,28932,161.253387171221,84,330,2020,1984,5.79310344827586,728,5808,98.7927536111365,7176,98.508353221957,4726,99.0176960242156,5422,98.8730010893699,1132,99.7648707308757,402929,16.233274845534,37721,92.1581997954313
"164",5077736591,5077736591,"Shou-Cheng Zhang","0000-0001-7830-8126","['Shou‐Cheng Zhang']","Shou‐Cheng Zhang","Zhang","Shou‐Cheng","Asian","Unknown",NA,"0000-0001-7830-8126",177,15397,44,139,342.85492338684,"[1987.0, 2019.0]",33,2.63602122924157,27,23.9859514687101,56343,437.126430445162,64,87,2019,1993,0,87,139681,70.9612234206215,2548,99.4704913806724,10397,97.838723358253,46837,90.2630287809868,28,99.9943868344241,72934,84.837592409337,215401,55.2194124055117
"165",5075284674,5075284674,"Philip W. Anderson","","['Philip Anderson', 'P Anderson', 'P. W Anderson', 'P. W. Anderson', 'Philip Warren Anderson', 'Philip W. Anderson']","Philip Warren Anderson","Anderson","Philip","White","Male",NA,"",147,19814,69,125,536.029980366985,"[1949.0, 2011.0]",63,2.13950977216283,63,1.97244839213751,71949,439.823305948495,106,260,2011,1949,1.71428571428571,579,9499,98.0254130874074,1518,99.6846232526423,2177,99.5476204335859,8554,98.2218738825642,27,99.9945947294454,349472,27.3467190007734,139054,71.0915735989955
"166",5102157839,5102157839,"John Quincy Stewart","","['John Quincy Stewart']","John Quincy Stewart","Stewart","John","Black or African American","Male",NA,"",1,6,1,0,0,"[1918.0, 1918.0]",1,6,1,30,30,0,1,1,1918,1918,0,1,450627,6.31709811813427,429482,10.7130383441577,377448,21.5306478840445,353075,26.5976732389213,236550,50.8226405994029,54491,88.6718002877267,215401,55.2194124055117
"167",5047028950,5047028950,"R. D. Hake","","['R. Hake', 'R. D. Hake', 'Richard D. Hake']","Richard D. Hake","Hake","Richard","White","Male",NA,"",1,53,1,1,0,"[1967.0, 1967.0]",1,53,1,38.2307692307692,994,0,11,11,1967,1967,0,26,267865,44.3124080064531,183146,61.9250663185118,195511,59.354444379766,209744,56.3954745411757,236550,50.8226405994029,39337,91.822241440962,215401,55.2194124055117
"168",5101817058,5101817058,"Abdus Salam","0000-0002-3649-3826","['Abdus Salam', 'A. Salam', 'Abdus Salam .', 'Abdus Salam Abdus Salam']","Abdus Salam Abdus Salam","Salam","Abdus","Asian","Unknown",0.857142857142857,"0000-0002-3649-3826",66,2925,20,40,121.813096454151,"[1950.0, 2006.0]",57,0.777511961722488,43,0.17049980727226,1327,7.53540322512874,18,32,2006,1964,0.1,181,66953,86.0810125319119,157311,67.2960341945731,128205,73.3470266854049,119990,75.0548842856311,137272,71.4620425270056,476756,0.885009105801937,214925,55.3183704356648
"169",5004950660,5004950660,"Eric Cornell","0009-0004-8034-9057","['E. A. Cornell', 'E. Cornell', 'Eric A. Cornell', 'E. A Cornell', 'Eric Cornell', 'Eric Allin Cornell']","Eric Allin Cornell","Cornell","Eric","Asian","Male",0.857142857142857,"0009-0004-8034-9057",78,7086,51,65,352.512391504182,"[1989.0, 2020.0]",32,2.83894230769231,32,2.41333333333333,28960,354.685165736363,67,118,2020,1989,4.44444444444444,375,22121,95.4013621281798,7168,98.5100163821277,9169,98.0940184444463,31366,93.4793726559836,75,99.9846157684216,328569,31.692348631635,55582,88.4449868194557
"170",5103436867,5103436867,"John C. Slater","","['John Clarke Slater', 'John C. Slater']","John Clarke Slater","Slater","John","White","Male",NA,"",68,5144,29,49,223.07303712115,"[1924.0, 1972.0]",49,1.5438175270108,28,7.05396825396825,8888,17.9023909863891,23,28,1958,1931,0,45,211737,55.9811397636649,31430,93.4660673746185,95004,80.2493492885832,131273,72.7092047599644,77061,83.979609656308,210520,56.2341480046236,215401,55.2194124055117
"171",5036220467,5036220467,"Michael Cromer","0000-0002-2856-0988","['Michael Cromer']","Michael Cromer","Cromer","Michael","Black or African American","Male",NA,"0000-0002-2856-0988",2,1,1,0,0,"[2016.0, 2017.0]",2,0.25,2,6.55405405405405,485,0,11,11,2017,2016,3,37,232346,51.6966312690744,247663,48.5123032273623,195511,59.354444379766,209744,56.3954745411757,236550,50.8226405994029,219794,54.3061295768089,86713,81.9730069104305
"172",5109978736,5109978736,"Chong-Sun Chu","","['Chong‐Sun Chu']","Chong‐Sun Chu","Chu","Chong‐Sun","Asian","Unknown",NA,"",2,4,1,0,1.12467028923762,"[2006.0, 2007.0]",2,1,1,13,117,0,0,0,2006,2006,0,9,356678,25.8486274770692,358805,25.4064347667002,419232,12.8439623127905,402209,16.3829592608916,236550,50.8226405994029,136871,71.5454084305589,215401,55.2194124055117
"173",5106453883,5106453883,"J. C. Davis","","['J. C. Davis']","J. C. Davis","Davis","J.","Black or African American","Unknown",NA,"",0,0,0,0,0,"[]",0,0,1,107,107,0,1,1,2011,2011,0,1,450627,6.31709811813427,364609,24.1998120629007,377448,21.5306478840445,353075,26.5976732389213,236550,50.8226405994029,7642,98.4114741420172,215401,55.2194124055117
"174",5026346279,5026346279,"J. S. Lee","","['J. S. Lee']","J. S. Lee","Lee","J.","Asian","Unknown",NA,"",0,0,0,0,0,"[]",0,0,1,30,30,0,1,1,2008,2008,0,1,450627,6.31709811813427,429482,10.7130383441577,377448,21.5306478840445,353075,26.5976732389213,236550,50.8226405994029,54491,88.6718002877267,215401,55.2194124055117
"175",5053168511,5053168511,"Y. Zhang","","['Y. Zhang']","Y. Zhang","Zhang","Y.","Asian","Unknown",NA,"",178,1965,9,52,57.5613756464534,"[1987.0, 2020.0]",34,0.32468605419696,1,23,69,6.88138813713588,2,2,2009,2009,0,3,414835,13.7580767215787,390895,18.7350835322196,349268,27.3891295851247,324745,32.487339193201,143137,70.2427382269049,76027,84.1945731083632,215401,55.2194124055117
"176",5021088021,5021088021,"Nathan Andrei","","['Nathan Andrei']","Nathan Andrei","Andrei","Nathan","White","Male",NA,"",1,27,1,1,0,"[1978.0, 1978.0]",1,27,1,37,74,0,1,1,1978,1978,0,2,429658,10.6764488204036,386934,19.5585557117078,377448,21.5306478840445,353075,26.5976732389213,236550,50.8226405994029,41092,91.4573856785278,215401,55.2194124055117
"177",5107920163,5107920163,"David Mark Raymond","","['David Mark Raymond', 'D. M Raymond', 'D. Raymond', 'D. M. Raymond']","David Mark Raymond","Raymond","David","Asian","Male",NA,"",1,1,1,0,0,"[1971.0, 1971.0]",1,1,1,39.6592489568846,28515,0,0,357,1971,1971,3.22784810126582,719,5977,98.7576193525318,7303,98.4819505542481,419232,12.8439623127905,4650,99.0334960458367,236550,50.8226405994029,37409,92.2230630420863,82474,82.8542739058485
"178",5100423797,5100423797,"David Lee","0009-0006-5423-4525","['D. M. Lee', 'David Lee', 'D. Lee', 'David M. Lee']","David M. Lee","Lee","David","Asian","Male",NA,"0009-0006-5423-4525",53,779,13,23,55.1824749665449,"[1959.0, 2019.0]",61,0.24095267553356,2,17.2482394366197,9797,0,45,84,1998,1997,13.7368421052632,284,35515,92.6168162124854,28102,94.1579420056048,26533,94.4841292940717,48888,89.8366360922389,236550,50.8226405994029,105031,78.164785909707,8505,98.2320607386094
"179",5107701637,5107701637,"V. L. Ginzburg","","['V.L Ginzburg', 'V. L. Ginzburg', 'Vitaly L. Ginzburg', 'Vitaly Ginzburg', 'В. Л. ГинзБург', 'Vitaly Lazarevich Ginzburg']","Vitaly Lazarevich Ginzburg","Ginzburg","Vitaly","White","Male",NA,"",1,21,1,1,0,"[2004.0, 2004.0]",1,21,1,26.8867403314917,9733,0,37,94,2004,2004,0,362,23558,95.1026169825285,28329,94.1107498357629,41496,91.3733960899104,42516,91.1613431681538,236550,50.8226405994029,63333,86.8335925091266,215401,55.2194124055117
"180",5112205760,5112205760,"N. T. Yeh","","['N.T Yeh', 'N. T. Yeh', 'N. ‐T. Yeh', 'Nai‐Hsing Yeh']","Nai‐Hsing Yeh","Yeh","Nai‐Hsing","Asian","Unknown",NA,"",6,46,5,2,13.3155821727556,"[1999.0, 2005.0]",7,1.0952380952381,7,3.24571428571429,568,11.6870625366975,0,0,2005,1999,0,25,271634,43.5288516710602,233595,51.4369703874331,419232,12.8439623127905,402209,16.3829592608916,106821,77.7926538215263,298087,38.0294046718169,215401,55.2194124055117
"181",5004813510,5004813510,"M. Kastner","0000-0002-7367-5477","['M. Kastner', 'Marcus Kastner', 'M.J. Kastner', 'Marcus J. Kastner']","Marcus J. Kastner","Kastner","Marcus","White","Male",NA,"0000-0002-7367-5477",1,0,0,0,0,"[1997.0, 1997.0]",1,0,1,7.6551724137931,222,NA,8,8,1997,1997,0,29,257029,46.5651584575853,312661,34.9995426309531,235569,51.0265856153277,235402,51.0613040838898,NA,NA,201704,58.0669505126691,215401,55.2194124055117
"182",5014554410,5014554410,"A. P. Mackenzie","0000-0001-8000-4949","['A. Mackenzie', 'Andrew P. Mackenzie', 'A. P. Mackenzie', 'Andrew Mackenzie', 'A.P Mackenzie', 'Andrew Peter Mackenzie']","Andrew Peter Mackenzie","Mackenzie","Andrew","Asian","Male",NA,"0000-0001-8000-4949",83,2921,23,54,125.241867137746,"[1992.0, 2020.0]",29,1.21354383049439,29,1.36087114337568,18746,125.837844594306,74,204,2020,1992,4.82978723404255,475,14196,97.0489301722202,12676,97.3649306046419,6895,98.5667717229508,13302,97.2347883212893,2408,99.4995966836586,383136,20.3481410027193,49709,89.6659542797269
"183",5023092855,5023092855,"D. D. Osheroff","","['Douglas D. Osheroff', 'D. Osheroff', 'D. D. Osheroff', 'Douglas Osheroff', 'Douglas Dean Osheroff']","Douglas Dean Osheroff","Osheroff","Douglas","White","Male",0.714285714285714,"",45,919,17,29,70.7708067293376,"[1969.0, 2004.0]",36,0.567283950617284,36,1.01388888888889,4526,64.8986168329257,39,60,2004,1969,0,124,102234,78.7462682843671,63535,86.7915977148179,36998,92.3085078958529,70851,85.2706377387674,12963,97.3052647335202,407253,15.3343367733029,215401,55.2194124055117
"184",5013887283,5013887283,"Michael Dubson","","['M. Dubson', 'Michael Andrew Dubson', 'Michael Dubson', 'Michael A. Dubson', 'M. A. Dubson']","Michael Andrew Dubson","Dubson","Michael","Asian","Male",NA,"",13,134,9,5,23.1139824750431,"[1985.0, 1994.0]",10,1.03076923076923,10,2.31060606060606,1525,22.9575191852718,17,23,1994,1985,1,66,170092,64.638927926954,145205,69.8128113227944,136158,71.6936375807672,147849,69.2631368863978,60531,87.4161143588933,332927,30.7863421286787,167772,65.1212443764397
"185",5031948383,5031948383,"Eric Mazur","","['Eric Mazur', 'E. Mazur']","Eric Mazur","Mazur","Eric","White","Male",NA,"",1,0,0,0,0,"[2007.0, 2007.0]",1,0,1,7,322,NA,5,3,2007,2007,0,46,209402,56.4665746384706,282490,41.2719433195014,285776,40.5888002794109,303287,36.9483505609008,NA,NA,211017,56.1308241790226,215401,55.2194124055117
"186",5111802435,5111802435,"Laura Greene","","['Laura Greene']","Laura Greene","Greene","Laura","Unknown","Female",NA,"",1,5,1,0,0,"[2015.0, 2015.0]",1,5,1,13.3333333333333,40,0,0,0,2015,2015,0,3,414835,13.7580767215787,417899,13.1210863762235,419232,12.8439623127905,402209,16.3829592608916,236550,50.8226405994029,134378,72.0636907187347,215401,55.2194124055117
"187",5112385578,5112385578,"Leonid Glazman","","['Leonid Glazman']","Leonid Glazman","Glazman","Leonid","White","Male",NA,"",24,707,9,12,54.9278821771537,"[1993.0, 2019.0]",27,1.09104938271605,8,6.4,256,8.33823910360256,0,0,2019,2012,13,5,391453,18.6190781103174,301444,37.331501085212,419232,12.8439623127905,402209,16.3829592608916,130269,72.9179313613798,222529,53.7375366934713,9126,98.1029579303635
"188",5031678863,5031678863,"Diana Strickland","","['Diana Strickland', 'D. Strickland']","Diana Strickland","Strickland","Diana","Unknown","Female",0.714285714285714,"",1,3,1,0,0,"[2015.0, 2015.0]",1,3,1,3,24,0,3,1,2015,2015,0,8,364480,24.2266305206523,437796,8.98459913681987,326142,32.196909848403,353075,26.5976732389213,236550,50.8226405994029,305173,36.5562605506723,215401,55.2194124055117
"189",5063441224,5063441224,"Ning Wang","0000-0002-0716-5524","['Ning Wang']","Ning Wang","Wang","Ning","Asian","Unisex",NA,"0000-0002-0716-5524",48,652,18,23,50.1878657559384,"[1988.0, 2020.0]",33,0.411616161616162,1,2.85714285714286,20,NA,3,0,2020,2020,0,7,372715,22.5146150199995,443562,7.78587644383092,326142,32.196909848403,402209,16.3829592608916,NA,NA,311900,35.1577507421852,215401,55.2194124055117
"190",5103616137,5103616137,"Daniel S. Chemla","","['D. S. Chemla', 'Daniel S. Chemla', 'Daniel Simon Chemla', 'Daniel Chemla']","Daniel Simon Chemla","Chemla","Daniel","Asian","Male",NA,"",98,3206,22,68,131.940845453024,"[1971.0, 2009.0]",39,0.838827838827839,16,3.69140625,8505,40.8241197822328,28,40,2006,1991,0,144,87431,81.8237382851156,33112,93.1163879487414,70464,85.3510931120222,101757,78.8454342095416,29225,93.9244758966512,284505,40.8530348515214,215401,55.2194124055117
"191",5040055779,5040055779,"Roger S. K. Mong","0009-0000-7182-5681","['Roger Mong', 'R. Mong', 'Roger S. K. Mong']","Roger S. K. Mong","Mong","Roger","White","Male",NA,"0009-0000-7182-5681",29,1111,20,19,115.9908327609,"[2010.0, 2020.0]",11,3.48275862068966,11,3.44074675324675,4239,117.267447373484,30,44,2020,2010,5,112,112572,76.5970495538573,67439,85.9799755515455,62639,86.9778716539296,94190,80.4185758359459,2938,99.3894123223537,292003,39.2942379815888,45606,90.518947552244
"192",5113804289,5113804289,"John Cummings","","['John David Cummings', 'J. D. Cummings', 'John Cummings', 'J. Cummings']","John David Cummings","Cummings","John","White","Male",NA,"",1,5,1,0,0,"[2006.0, 2006.0]",1,5,1,1.07142857142857,15,0,0,0,2006,2006,0,14,323749,32.6944026344457,451588,6.11731100263611,419232,12.8439623127905,402209,16.3829592608916,236550,50.8226405994029,403104,16.1968932168012,215401,55.2194124055117
"193",5102530978,5102530978,"Jia Zhu","","['Jia Ming Zhu', 'Jia Zhu']","Jia Ming Zhu","Zhu","Jia","Asian","Unisex",NA,"",1,2,1,0,0,"[2008.0, 2008.0]",1,2,1,10.6666666666667,256,0,8,8,2008,2008,0,24,275585,42.7074584417852,301444,37.331501085212,235569,51.0265856153277,235402,51.0613040838898,236550,50.8226405994029,161313,66.4640383192103,215401,55.2194124055117
"194",5033759873,5033759873,"T. Senthil","","['T. Senthil', 'Todadri Senthil', 'S. Todadri', 'Senthil Todadri']","Todadri Senthil","Senthil","Todadri","Asian","Unknown",NA,"",129,6254,39,103,214.087502434482,"[1994.0, 2020.0]",27,1.79557852426069,27,1.74007767358151,18370,202.380423053135,71,165,2020,1994,10.8666666666667,391,20489,95.7406468029904,13000,97.297572617731,7777,98.3834083141377,18843,96.0828420080996,613,99.872768246946,360855,24.9802499729736,12877,97.3231437053545
"195",5000350038,5000350038,"Zoran P. Popović","","['Zoran Popović', 'Z. Popović', 'Z Popovic', 'Z. P. Popović', 'Zoran P. Popović', 'Zoran Popovic', 'Z. P. Popovic']","Zoran P. Popović","Popović","Zoran","White","Male",NA,"",4,29,2,2,10.0420117192305,"[1993.0, 2012.0]",20,0.3625,1,3.46875,111,NA,5,2,2007,2007,0,32,247156,48.6177060031766,362195,24.7016706443914,285776,40.5888002794109,324745,32.487339193201,NA,NA,291182,39.4649197941008,215401,55.2194124055117
"196",5112459828,5112459828,"А. Мищенко","","['A. Mishchenko', 'А. Мищенко']","A. Mishchenko","Mishchenko","A.","White","Unknown",NA,"",2,6,1,0,0,"[2015.0, 2019.0]",5,0.6,1,5.25,21,0,0,0,2015,2015,0,4,402225,16.3796329405503,442162,8.07692947369296,419232,12.8439623127905,402209,16.3829592608916,236550,50.8226405994029,245335,48.9962828370186,215401,55.2194124055117
"197",5045354355,5045354355,"A. J. Millis","","['A. J. Millis']","A. J. Millis","Millis","A.","White","Unknown",NA,"",279,11740,33,197,207.449402830574,"[1984.0, 2020.0]",37,1.13726629855662,1,20.5,82,0,2,1,2010,2010,1,4,402225,16.3796329405503,381060,20.7797310670004,349268,27.3891295851247,353075,26.5976732389213,236550,50.8226405994029,86999,81.9135489343301,167772,65.1212443764397
"198",5067848214,5067848214,"T. R. Rice","","['T. Rice', 'T. R. Rice']","T. R. Rice","Rice","T.","White","Unknown",NA,"",1,5,1,0,0,"[1980.0, 1980.0]",1,5,1,7.5,15,0,1,1,1980,1980,0,2,429658,10.6764488204036,451588,6.11731100263611,377448,21.5306478840445,353075,26.5976732389213,236550,50.8226405994029,203508,57.6919078941897,215401,55.2194124055117
"199",5111696193,5111696193,"Arthur J Freeman","","['A. Freeman', 'A FREEMAN', 'Arthur J. Freeman', 'A.J.C. Freeman', 'A.J. Freeman']","Arthur J. Freeman","Freeman","Arthur","Black or African American","Male",NA,"",431,10134,26,246,129.021406602908,"[1953.0, 2015.0]",63,0.373218428902884,36,1.08862433862434,1646,39.849029242238,0,0,2004,1969,0,42,219039,54.4630903179131,138637,71.1782658228901,419232,12.8439623127905,402209,16.3829592608916,30318,93.6972466383375,401865,16.4544751482292,215401,55.2194124055117
"200",5043327041,5043327041,"Sumi Imada","","['Sumi Imada', 'S. Imada']","Sumi Imada","Imada","Sumi","Asian","Female",NA,"",13,101,6,4,18.7976705001608,"[1995.0, 2008.0]",14,0.554945054945055,1,13.6,340,0,10,10,1997,1997,0,25,271634,43.5288516710602,277931,42.219736721745,208001,56.7578355633539,217580,54.7664091540336,236550,50.8226405994029,132079,72.5416413727724,215401,55.2194124055117
"201",5112263122,5112263122,"Xiao Qi","","['Xiao Liang Qi', 'Xiao Qi']","Xiao Liang Qi","Qi","Xiao","Asian","Unisex",NA,"",1,188,1,1,0,"[2011.0, 2011.0]",1,188,1,94.125,753,0,0,0,2011,2011,1,8,364480,24.2266305206523,208215,56.7133460287893,419232,12.8439623127905,402209,16.3829592608916,236550,50.8226405994029,9484,98.0285315127273,167772,65.1212443764397
"202",5109084901,5109084901,"John G. Thompson","","['John Griggs Thompson', 'John G. Thompson']","John Griggs Thompson","Thompson","John","Black or African American","Male",NA,"",1,0,0,0,0,"[1991.0, 1991.0]",1,0,1,32.5054945054945,2958,NA,0,0,1991,1991,0,91,134794,71.9772063898614,91441,80.9900792495821,419232,12.8439623127905,402209,16.3829592608916,NA,NA,49140,89.7842465468637,215401,55.2194124055117
"203",5103453494,5103453494,"Richard M. Martin","","['Richard M. Martin']","Richard M. Martin","Martin","Richard","Black or African American","Male",NA,"",1,0,0,0,0,"[1991.0, 1991.0]",1,0,1,13,13,0,1,1,1991,1991,0,1,450627,6.31709811813427,454930,5.42252584135116,377448,21.5306478840445,353075,26.5976732389213,236550,50.8226405994029,136871,71.5454084305589,215401,55.2194124055117
"204",5108074317,5108074317,"A. Fert","","['A. Fert', 'Albert Fert']","Albert Fert","Fert","Albert","White","Male",NA,"",75,3822,26,51,158.142397959416,"[1968.0, 2020.0]",53,0.961509433962264,1,76.5,1989,0,0,14,1983,1983,0,26,267865,44.3124080064531,122538,74.5251677712822,419232,12.8439623127905,189659,60.5710460445893,236550,50.8226405994029,13436,97.2069303884311,215401,55.2194124055117
"205",5102449225,5102449225,"Langsheng Lin","","['Langsheng Lin']","Langsheng Lin","Lin","Langsheng","Asian","Unknown",NA,"",1,8,1,0,0,"[2016.0, 2016.0]",1,8,1,14.4,72,0,5,3,2016,2016,1,5,391453,18.6190781103174,388470,19.2392289589449,285776,40.5888002794109,303287,36.9483505609008,236550,50.8226405994029,125354,73.9397353912169,167772,65.1212443764397
"206",5071901100,5071901100,"Yuan Lü","0000-0003-3337-8205","['Yuan Ming Lu', 'Yuan Lu', 'Y. M. Lu', 'Yuan Lü', 'Y. Lu']","Yuan Ming Lu","Lu","Yuan","Asian","Unisex",NA,"0000-0003-3337-8205",20,66,4,1,10.75401451855,"[2009.0, 2020.0]",12,0.275,12,0.978271983640082,3827,10.75401451855,41,96,2020,2009,2.58333333333333,326,28270,94.1230156420214,73894,84.6380131888602,33023,93.1348906056398,41366,91.4004224426833,112669,76.5768837367883,412174,14.3112853733379,103382,78.5076047998803
"207",5017105441,5017105441,"M. Zahid Hasan","","['M. Zahid Hasan']","M. Zahid Hasan","Hasan","M.","Asian","Unknown",NA,"",1,18,1,1,0,"[2011.0, 2011.0]",1,18,1,7.2,36,0,2,1,2011,2011,0,5,391453,18.6190781103174,422254,12.2157035583312,349268,27.3891295851247,353075,26.5976732389213,236550,50.8226405994029,208384,56.6782117701845,215401,55.2194124055117
"208",5101892303,5101892303,"Xiaogang Wen","0000-0002-4653-1793","['Xiao‐Gang Wen', 'Xiaogang Wen', 'X. Wen', 'Wen Xiao‐gang', 'X.L Wen']","Xiao‐Gang Wen","Wen","Xiao‐Gang","Asian","Unknown",NA,"0000-0002-4653-1793",1,5,1,0,0,"[2011.0, 2011.0]",1,5,1,34.3859649122807,1960,0,18,23,2011,2011,2.625,57,186289,61.2716522664715,123706,74.2823463863687,128205,73.3470266854049,147849,69.2631368863978,236550,50.8226405994029,45650,90.5098001713055,102035,78.7876393936118
"209",5023415293,5023415293,"Philip Kim","0000-0002-8255-0086","['Philip S. Kim', 'Philip Kim', 'P. Kim', 'Phillip Kim']","Philip S. Kim","Kim","Philip","Asian","Male",NA,"0000-0002-8255-0086",58,2973,29,39,182.434153307769,"[1996.0, 2020.0]",25,2.05034482758621,25,4.9919021134594,112193,185.67776815465,126,302,2020,1996,6.42857142857143,899,3667,99.2378568518041,354,99.9266130574705,1139,99.7634154657264,6424,98.6646902779972,776,99.8388813584692,252469,47.5131597548502,31570,93.4369620716323
